
12/14/2023 8:10:02 PM |   ST2 |     3 |         -1 |  12/14/2023 8:10:00 PM |        37518 |            0 |            0 |            0 |      0 |      0 |                0 | Condition ST2 reached
12/14/2023 8:10:07 PM |   ST2 |     3 |         -1 |  12/14/2023 8:10:00 PM |        37518 |            0 |            0 |            0 |      2 |      0 |                0 | <ST2> Request to Open Sent
12/14/2023 8:10:22 PM |   ST2 |     3 |        407 |  12/14/2023 8:10:00 PM |        37518 |            0 |        37441 |        37751 |      2 |      2 |            37501 | <ST2>Order filled completely
12/14/2023 9:42:50 PM |   ST2 |     3 |        407 |  12/14/2023 8:10:00 PM |        37518 |        37586 |        37451 |        37751 |      2 |      2 |                0 | <ST2> Request to Close Sent
12/14/2023 9:42:50 PM |   ST2 |     3 |        408 |  12/14/2023 8:10:00 PM |        37518 |        37586 |        37451 |        37751 |      2 |      2 |                0 | <ST2>Order 408 CLOSE POSITION - Open Timeout 90min
12/14/2023 9:42:55 PM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/14/2023 11:00:36 PM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/14/2023 11:10:17 PM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/14/2023 11:26:49 PM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/15/2023 2:32:05 PM |   ST2 |     1 |         -1 |  12/15/2023 2:32:00 PM |        37721 |            0 |            0 |            0 |      0 |      0 |                0 | Condition ST2 reached
